Lampen_ID;XREF;YREF
05739;566302.43;5953187.94
05740;566283.98;5953176.20
05741;566277.48;5953189.17
05742;566323.38;5953192.13
05743;566320.68;5953175.81
05744;566302.55;5954582.82
05745;566297.43;5954612.07
05746;566261.76;5954634.00
05747;566332.70;5954628.23
05748;566361.75;5954653.47
05749;566482.60;5954685.46
05750;566439.19;5954673.23
05751;566682.19;5954689.04
05752;566527.33;5954689.75
05753;566576.51;5954690.38
05754;566629.77;5954690.98
05755;566370.10;5948527.35
05756;566406.73;5948547.56
05757;566436.16;5948564.10
05758;566469.63;5948583.39
05759;566543.50;5948627.20
05760;566599.53;5948665.39
05761;565857.06;5951268.95
05762;565836.31;5951290.27
05763;565933.41;5951224.20
05764;565944.98;5951219.59
05765;565989.35;5951209.96
05766;565924.51;5951233.52
05767;565893.08;5951248.91
05768;565957.37;5951221.26
05769;566069.30;5951181.58
05770;566020.48;5951198.49
05771;566044.78;5951191.15
05772;566101.21;5951172.07
05773;566158.74;5951152.38
05774;566216.16;5951153.11
05775;566178.47;5951138.46
05776;566249.89;5951149.13
05777;566276.98;5951146.03
05778;566303.15;5951142.51
05779;566330.47;5951138.98
05780;566356.74;5951135.61
05781;566384.00;5951132.07
05782;566410.60;5951128.93
05783;566437.53;5951129.22
05784;566473.79;5951127.91
05785;566240.96;5951128.51
05786;566201.79;5951132.87
05787;566221.88;5951128.27
05788;566465.04;5951115.08
05789;567753.70;5949709.05
05790;567762.47;5949747.05
05791;567772.48;5949789.86
05792;567780.86;5949826.28
05793;567750.17;5949615.89
05794;567736.71;5949637.59
05795;567605.51;5949413.02
05796;567559.71;5949409.56
05797;567521.68;5949406.90
05798;567474.51;5949402.41
05799;567428.03;5949397.87
05800;567381.76;5949395.12
05801;567615.95;5949414.77
05802;567724.14;5949600.95
05803;567707.70;5949563.97
05804;567696.79;5949538.32
05805;567682.68;5949506.29
05806;567670.71;5949477.63
05807;567642.69;5949434.42
05808;567606.55;5949375.20
05809;567595.63;5949343.33
05810;567603.09;5949274.19
05811;567593.55;5949309.87
05812;567662.47;5949453.00
05813;567613.73;5949242.10
05814;567623.71;5949209.72
05815;567666.75;5949102.67
05816;567652.33;5949138.00
05817;567638.19;5949175.58
05818;567705.82;5948970.00
05819;567691.15;5949004.99
05820;567676.28;5949037.70
05821;567779.65;5948991.57
05822;567784.01;5948964.67
05823;567764.00;5948954.10
05824;567740.10;5948943.69
05825;567735.51;5948897.13
05826;567751.61;5948857.15
05827;567721.69;5948929.92
05828;567845.10;5948633.18
05829;567826.86;5948677.70
05830;567812.57;5948709.74
05831;567797.81;5948745.96
05832;567780.66;5948786.72
05833;567766.50;5948820.61
05834;567859.28;5948598.05
05835;566504.34;5951043.44
05836;566490.93;5951073.42
05837;566506.25;5951099.79
05838;566529.16;5950994.33
05839;566489.90;5951013.31
05840;566502.13;5950977.79
05841;566614.53;5950983.19
05842;566653.21;5950990.07
05843;566634.54;5950855.64
05844;566528.99;5950968.28
05845;566554.84;5950942.51
05846;566557.42;5950952.73
05847;566552.10;5950932.29
05848;566570.66;5950883.67
05849;566497.56;5950947.46
05850;566531.57;5950928.40
05851;566588.60;5950887.93
05852;566686.66;5950818.84
05853;566738.76;5950773.13
05854;566705.70;5950574.82
05855;566699.81;5950551.69
05856;566710.80;5950610.02
05857;566719.64;5950654.12
05858;566726.56;5950695.27
05859;566734.06;5950738.99
05860;566738.76;5950763.50
05861;566839.54;5950711.14
05862;566787.43;5950748.03
05863;566884.21;5950679.79
05864;565781.61;5949894.65
05865;565809.48;5950035.88
05866;565798.53;5949996.71
05867;565797.58;5949960.58
05868;565775.96;5949928.12
05869;565772.49;5949957.64
05870;565769.44;5949992.45
05871;565766.40;5950030.72
05872;565683.52;5955385.43
05873;565674.53;5955443.69
05874;565638.19;5955491.50
05875;565603.46;5955538.04
05876;565653.70;5955528.97
05877;565567.38;5955585.22
05878;565547.74;5955631.01
05879;565594.61;5955584.82
05880;565647.16;5955603.81
05881;565703.83;5955594.43
05882;565806.53;5955570.52
05883;565774.06;5955577.15
05884;565743.84;5955583.53
05885;566437.96;5953812.37
05886;566452.98;5953829.53
05887;566457.01;5953854.41
05888;566461.19;5953880.28
05889;566465.37;5953906.47
05890;566473.74;5953962.78
05891;566476.99;5953991.05
05892;566479.21;5954020.20
05893;566477.30;5954093.94
05894;566481.45;5954142.60
05895;566485.57;5954187.65
05896;566493.95;5954225.26
05897;566510.88;5954262.35
05898;566532.95;5954309.73
05899;566548.25;5954345.64
05900;566568.46;5954386.87
05901;566588.21;5954427.67
05902;566607.50;5954468.40
05903;566626.50;5954510.45
05904;566644.73;5954550.29
05905;566662.49;5954591.64
05906;566686.58;5954705.75
05907;566691.76;5954734.42
05908;566698.57;5954718.47
05909;566705.26;5954747.87
05910;566693.13;5954767.50
05911;566690.23;5954789.36
05912;566673.72;5954790.48
05913;566654.92;5954807.76
05914;566644.58;5954796.93
05915;566624.54;5954806.83
05916;566613.39;5954793.91
05917;566594.79;5954802.59
05918;566590.39;5954790.32
05919;566565.02;5954796.93
05920;566535.15;5954805.74
05921;566502.80;5954798.30
05922;566482.96;5954778.15
05923;566498.33;5954754.34
05924;566527.86;5954761.19
05925;566557.51;5954767.89
05926;566463.82;5954761.38
05927;566453.83;5954770.25
05928;566435.78;5954752.89
05929;566423.11;5954760.52
05930;566406.46;5954742.43
05931;566396.06;5954750.76
05932;566382.11;5954733.76
05933;566573.01;5954739.05
05934;566711.74;5954776.96
05935;566719.53;5954811.63
05936;566726.96;5954846.90
05937;566734.20;5954882.19
05938;566741.58;5954917.43
05939;565845.09;5949835.51
05940;565883.63;5950002.06
05941;565885.09;5949972.82
05942;565833.30;5949915.08
05943;565859.37;5949935.83
05944;565839.13;5949879.36
05945;566657.83;5948894.82
05946;566674.00;5948866.86
05947;566688.51;5948841.70
05948;566318.02;5952466.58
05949;566327.86;5952504.14
05950;566338.24;5952544.60
05951;566344.58;5952568.81
05952;566189.23;5952588.85
05953;566237.04;5952584.89
05954;566274.61;5952581.81
05955;566312.68;5952578.92
05956;566362.47;5952806.15
05957;566350.90;5952765.88
05958;566352.25;5952718.88
05959;566353.61;5952665.54
05960;566355.01;5952614.02
05961;566387.70;5952637.43
05962;566387.98;5952721.94
05963;566388.27;5952694.93
05964;566386.70;5952748.98
05965;565849.63;5951055.92
05966;565842.15;5951030.68
05967;565833.22;5950998.88
05968;565825.19;5950970.35
05969;565817.73;5950940.75
05970;565809.79;5950909.99
05971;565802.97;5950882.86
05972;567820.14;5953217.03
05973;567863.82;5953221.61
05974;567908.97;5953226.25
05975;567946.74;5953215.38
05976;567986.29;5953202.94
05977;568024.47;5953190.92
05978;568062.51;5953178.83
05979;568099.96;5953167.02
05980;568137.28;5953155.43
05981;568172.64;5953144.28
05982;568192.81;5953174.19
05983;568203.95;5953119.19
05984;568212.61;5953074.64
05985;568219.62;5953038.01
05986;568225.97;5953004.49
05987;568233.00;5952970.33
05988;568243.61;5952913.06
05989;566518.67;5954677.10
05990;566531.26;5954636.15
05991;566502.69;5954355.23
05992;566515.15;5954406.45
05993;566522.14;5954440.17
05994;566529.39;5954474.99
05995;566536.55;5954510.39
05996;566545.35;5954553.47
05997;566543.64;5954594.20
05998;566534.05;5952577.79
05999;566527.24;5952549.23
06000;566366.89;5952587.31
06001;566418.55;5952577.09
06002;566473.01;5952563.05
06003;566576.11;5952536.17
06004;566675.15;5951845.58
06005;566652.51;5951873.65
06006;566638.68;5951902.18
06007;566628.68;5951928.70
06008;566612.67;5951986.21
06009;566695.17;5951819.99
06010;566600.41;5952044.21
06011;566591.08;5952085.88
06012;566606.61;5952015.91
06013;565976.68;5949484.79
06014;565985.41;5949441.99
06015;565956.07;5949437.37
06016;565927.87;5949432.88
06017;565897.27;5949428.08
06018;565866.88;5949423.36
06019;565837.52;5949418.67
06020;566361.97;5952073.84
06021;567437.77;5954643.78
06022;567061.88;5954613.14
06023;567078.28;5954597.52
06024;567102.00;5954600.55
06025;567133.28;5954604.69
06026;567165.12;5954608.84
06027;567196.88;5954613.05
06028;567228.74;5954617.25
06029;567260.33;5954621.41
06030;567292.00;5954625.64
06031;567324.02;5954629.78
06032;567355.98;5954632.98
06033;567388.04;5954634.96
06034;567421.37;5954635.52
06035;565820.12;5954984.72
06036;565822.30;5954955.48
06037;565832.07;5954920.62
06038;565806.10;5954999.92
06039;565766.21;5955030.17
06040;565763.69;5955063.56
06041;565768.57;5954998.37
06042;565821.15;5955091.04
06043;565825.42;5955050.54
06044;565832.56;5955016.51
06045;565819.17;5955120.45
06046;565856.46;5955027.51
06047;565882.75;5955029.91
06048;567301.19;5954213.30
06049;567327.09;5954223.32
06050;567346.36;5954231.18
06051;567379.79;5954232.94
06052;567411.64;5954234.76
06053;567448.30;5954236.75
06054;566792.70;5949149.55
06055;566759.05;5949126.75
06056;566714.40;5949114.01
06057;566516.09;5952776.97
06058;566528.24;5952815.38
06059;566543.58;5952864.95
06060;566556.88;5952908.01
06061;566609.83;5953093.64
06062;566590.49;5953023.70
06063;566574.38;5952965.86
06064;566620.60;5953134.22
06065;566647.86;5953191.98
06066;566658.55;5953217.10
06067;566669.32;5953243.20
06068;566755.28;5949246.04
06069;566775.79;5949212.55
06070;566798.35;5949197.72
06071;566852.29;5949197.12
06072;566878.12;5949180.60
06073;566877.23;5949152.69
06074;566890.50;5949205.02
06075;566926.64;5949212.52
06076;566967.21;5949220.97
06077;567005.41;5949229.59
06078;567047.98;5949241.42
06079;567210.01;5949340.28
06080;567189.32;5949323.18
06081;567188.36;5949316.55
06082;567154.32;5949292.64
06083;567121.95;5949269.95
06084;567336.65;5949404.89
06085;567301.02;5949430.98
06086;567333.27;5949504.90
06087;567315.62;5949482.27
06088;567299.51;5949456.78
06089;567286.38;5949430.11
06090;567270.76;5949404.25
06091;567250.35;5949380.31
06092;567355.52;5949526.32
06093;567376.44;5949544.09
06094;567398.86;5949563.40
06095;566796.50;5952985.71
06096;566660.19;5953068.10
06097;566699.27;5953044.45
06098;567157.46;5955731.02
06099;567098.94;5955765.75
06100;567030.72;5955795.32
06101;566981.77;5955818.15
06102;566941.89;5955850.67
06103;566567.51;5953923.40
06104;566570.75;5953956.10
06105;566574.11;5953987.54
06106;566577.32;5954018.44
06107;566581.38;5954058.19
06108;566584.89;5954094.88
06109;566593.40;5953906.51
06110;566631.89;5953900.37
06111;566652.14;5953907.84
06112;566510.65;5953919.97
06113;566552.79;5953913.08
06114;566470.30;5953936.48
06115;566453.37;5953929.50
06116;566404.96;5953937.20
06117;566366.65;5953943.47
06118;566325.62;5953950.19
06119;566284.33;5953954.20
06120;566247.08;5953960.08
06121;566207.80;5953966.17
06122;566180.26;5953984.62
06123;566309.08;5953909.43
06124;566314.45;5953940.96
06125;566316.58;5953969.77
06126;566127.08;5952284.03
06127;566129.45;5952257.06
06128;566124.60;5952310.59
06129;566123.75;5952335.54
06130;566118.98;5952370.19
06131;566123.70;5952459.25
06132;566117.50;5952402.91
06133;566110.55;5952428.10
06134;566108.29;5952452.91
06135;566089.15;5952466.45
06136;566112.27;5952470.53
06137;566101.84;5952496.10
06138;566104.55;5952529.02
06139;566097.22;5952557.78
06140;566089.10;5952585.84
06141;566082.30;5952611.42
06142;566060.06;5952617.35
06143;566026.93;5952624.41
06144;566113.68;5952605.07
06145;566148.59;5952596.23
06146;566059.96;5952663.27
06147;566050.16;5952705.22
06148;566021.67;5952712.19
06149;566026.85;5952678.22
06150;566042.70;5950410.53
06152;565907.77;5950438.09
06153;565872.76;5950444.65
06154;566484.31;5953240.13
06155;566482.12;5953223.66
06156;566492.51;5953202.04
06157;566491.91;5953178.37
06158;566491.34;5953152.94
06159;566490.88;5953133.61
06160;566496.33;5953117.05
06161;566500.13;5953085.97
06162;566477.36;5953111.59
06163;566477.84;5953129.12
06164;566478.31;5953150.63
06165;566478.78;5953170.58
06166;566479.30;5953193.97
06167;566465.74;5948758.30
06168;566430.78;5948795.50
06169;566331.89;5948880.34
06170;566354.36;5948842.32
06171;566298.13;5948815.87
06172;566320.03;5948814.57
06173;566342.79;5948815.05
06174;566369.46;5948815.68
06175;566394.43;5948815.76
06176;566289.83;5948791.49
06177;566335.00;5948717.03
06178;566286.07;5948741.54
06179;566307.40;5948755.08
06180;566304.12;5948774.20
06181;566278.91;5948803.61
06182;566477.39;5951894.58
06183;566481.55;5951929.23
06184;566483.05;5951964.37
06185;566484.48;5951999.85
06186;566420.62;5952032.46
06187;566450.61;5952023.40
06188;566391.30;5952031.94
06189;566487.83;5952039.52
06190;566485.36;5952080.53
06191;566396.76;5952064.33
06192;566429.82;5952055.29
06193;566463.69;5952046.17
06194;566219.43;5950466.07
06195;566234.03;5950495.86
06196;566223.98;5950542.27
06197;566186.37;5950560.60
06198;566591.08;5950609.56
06199;566562.08;5950624.11
06200;566541.30;5950618.01
06201;566521.93;5950609.24
06202;566493.89;5950623.38
06203;566465.75;5950637.46
06204;566439.39;5950650.78
06205;566412.05;5950664.46
06206;566356.25;5950692.54
06207;566384.27;5950678.52
06208;566248.92;5950527.22
06209;566264.31;5950559.08
06210;566279.17;5950590.38
06211;566294.39;5950621.93
06212;566309.68;5950653.38
06213;566324.87;5950685.42
06214;566340.87;5950716.66
06215;566355.39;5950747.95
06216;566369.95;5950779.93
06217;566366.44;5950929.08
06218;566383.28;5950807.28
06219;566398.69;5950839.18
06220;566413.85;5950870.75
06221;566429.47;5950902.56
06222;566483.42;5950974.19
06223;566517.15;5951242.54
06224;566525.12;5951193.92
06225;566526.14;5951147.20
06226;566527.48;5951261.63
06227;566528.40;5951310.25
06228;566529.51;5951362.32
06229;566530.18;5951407.01
06230;566530.51;5951441.23
06231;566530.75;5951499.52
06232;566533.50;5951615.14
06233;566534.97;5951676.90
06234;566536.03;5951738.67
06235;566537.27;5951798.83
06236;566538.18;5951860.14
06237;566539.39;5951920.65
06238;566543.92;5951981.66
06239;566552.03;5952042.27
06240;566564.14;5952101.75
06241;566576.07;5952148.63
06242;566589.38;5952198.03
06243;566602.62;5952249.17
06244;566618.83;5952309.64
06245;566635.00;5952373.24
06246;566661.75;5952390.90
06247;566673.66;5952498.05
06248;566653.81;5952436.22
06249;566699.49;5952567.23
06250;566732.32;5952658.49
06251;566716.57;5952615.33
06252;566751.86;5952679.55
06253;566760.36;5952736.44
06254;566776.13;5952778.74
06255;566817.71;5952844.83
06256;566790.56;5952825.83
06257;566808.79;5952872.86
06258;566825.70;5952915.29
06259;566844.16;5952951.44
06260;566873.18;5952988.96
06261;566906.14;5953033.54
06262;566946.07;5953087.79
06263;566995.85;5953132.01
06264;567035.85;5953151.49
06265;567082.45;5953172.91
06266;567123.52;5953191.84
06267;567144.41;5953221.72
06268;566644.29;5951790.95
06269;566603.98;5951792.35
06270;566563.77;5951793.89
06271;566796.72;5951790.58
06272;566759.95;5951790.12
06273;566728.85;5951789.78
06274;566883.84;5951791.76
06275;566845.24;5951791.27
06276;566962.92;5951783.37
06277;566921.18;5951789.87
06278;567004.75;5951773.73
06279;567082.96;5951758.26
06280;567041.10;5951766.17
06281;567180.79;5951742.80
06282;567143.48;5951748.93
06283;567212.84;5951738.05
06284;567251.50;5951732.05
06285;566327.58;5954063.27
06286;566302.93;5954067.00
06287;566276.02;5954071.39
06288;566248.83;5954075.57
06289;566220.75;5954080.19
06290;566196.40;5954091.55
06291;566322.11;5954007.83
06292;566328.16;5954046.08
06293;566380.98;5954054.71
06294;566355.69;5954058.55
06295;566473.27;5954050.34
06296;566408.74;5954050.23
06297;566438.45;5954045.70
06298;566143.15;5954066.61
06299;566117.25;5954041.26
06300;566094.07;5954018.35
06301;566072.41;5953997.27
06302;566047.52;5953972.72
06303;566026.62;5953950.38
06304;566011.55;5953922.26
06305;566199.96;5954144.82
06306;566184.49;5954114.18
06307;566210.35;5954181.12
06308;566136.73;5954435.95
06309;566141.48;5954406.79
06310;566154.99;5954353.15
06311;566163.64;5954322.78
06312;566172.41;5954293.97
06313;566181.45;5954264.23
06314;566190.32;5954235.15
06315;566197.95;5954207.02
06316;566147.53;5954381.73
06317;566076.90;5954435.30
06318;566035.41;5954431.76
06319;565993.85;5954428.29
06320;565952.25;5954424.63
06321;565910.56;5954421.15
06322;565869.07;5954418.25
06323;566142.24;5954527.96
06324;566145.90;5954474.93
06325;566671.98;5954635.92
06326;566570.52;5954636.33
06327;566607.03;5954637.33
06328;566637.13;5954638.11
06329;566329.52;5950878.00
06330;566295.65;5950870.51
06331;566143.46;5950878.58
06332;566184.35;5950885.87
06333;566228.11;5950872.41
06334;566289.82;5950845.37
06335;566354.03;5950811.36
06336;565989.80;5950882.92
06337;566041.19;5950881.03
06338;566091.62;5950880.00
06339;566384.42;5954363.10
06340;566339.05;5954372.17
06341;566308.19;5954383.39
06342;566286.45;5954404.19
06343;566268.24;5954426.81
06344;566232.73;5954433.76
06345;566196.27;5954440.85
06346;566152.35;5954446.80
06347;566444.00;5954365.05
06348;566414.56;5954371.04
06349;565701.23;5950075.72
